ID,Tweet_ID,Isi_Tweet,Date,Aplikasi,Lokasi User,Source,Topic,Sentimen,Remark
2129793947,despar54,Charta Politica: 10 Analis Survey prediksi Capres Jokowi menang 6% -up @herilatief @helmikamaruddin @carterrhans @kolo_ijo @sabripergerakan,08/30/2013 10:30,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
2104141447,despar54,Charta Politica: 10 Analis Survey prediksi Capres Jokowi menang 60% -up @PROREPUBLIK  @hen_eska @Khoiri_yay45 @carterrhans @sabripergerakan,08/30/2013 10:32,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
1365562931,BeritaKabar,"Jika Maju Jadi Capres, Jokowi akan Bertemu Lawan Berat #Berita #Kabar",08/30/2013 10:37,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",,tweet,indonesian presidential election,-1,Jokowi
716199297,Khoiri_yay45,RT @despar54: Charta Politica: 10 Analis Survey prediksi Capres Jokowi menang 60% -up @PROREPUBLIK  @hen_eska @Khoiri_yay45 @carterrhans @s ,08/30/2013 10:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
-952343214,JokowiPres,"RT @BeritaKabar: Jika Maju Jadi Capres, Jokowi akan Bertemu Lawan Berat #Berita #Kabar",08/30/2013 10:56,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,tweet,indonesian presidential election,-1,Jokowi
-57148141,PROREPUBLIK,"RT""@despar54: Charta Politica: 10 Analis Survey prediksi Capres Jokowi menang 60% -up @hen_eska @Khoiri_yay45 @carterrhans @sabripergerakan""",08/30/2013 12:00,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",JAKARTA,tweet,indonesian presidential election,0,Jokowi
-139483794,despar54,Charta Politica: 10 Analis Survey prediksi Capres Jokowi menang 60% -up!! 11 Capres Konvensi PD KEOK @Banawa2  @kolo_ijo @eddies_song,08/30/2013 12:05,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
1226026003,IsranNoorid,RT @azytj: 11 nama peserta konvensi partai demokrat untuk menentukan wakil presiden dari calon presiden aburizal bakrie partai golkar right?,08/30/2013 12:28,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,tweet,indonesian presidential election,1,Aburizal
-1620691934,VitraLaviola,"1. Mau survey 1000 % pun,ibu Mega gak akan lepaskan Jokowi jadi Capres. Jokowi jd capres dr partai lain akan dicap pengkhianat oleh PDIP",08/30/2013 12:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Koetaradja City, Banda Aceh",tweet,indonesian presidential election,-1,Jokowi
61537675,Indopolitica,"RT @VitraLaviola: 1. Mau survey 1000 % pun,ibu Mega gak akan lepaskan Jokowi jadi Capres. Jokowi jd capres dr partai lain akan dicap pengkh ",08/30/2013 13:28,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Menara KADIN Jkt,tweet,indonesian presidential election,-1,Jokowi
1523745555,YasPyu,"Beuu KO ""@despar54: Ramadan Pohan: Capres PD Anis Baswdn akan bikin KO Capres Jokowi @herilatief  @doodi_frens @r3tmono @Him_NK @PROREPUBLIK",08/30/2013 13:50,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta-Indonesia,tweet,indonesian presidential election,-1,Jokowi
115497450,sabastian_r,@Dindapratiwiwi Skali2 kaya dulu jaman2 presiden megawati gtu skali libur lngsung libur 1 bulan gtu -___- *Menghayal,08/30/2013 13:57,web,ShadyRecord,tweet,indonesian presidential election,1,Megawati
401567480,despar54,10 Lembg Survey Unggulkan Capres Jokowi 60% @bryan_zeros @masbedjo @ruhutsitompul @bento3xbento @dewie_ip @Ariefm22 @BobbyEndhut @Yettidewi,08/30/2013 15:51,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
-1467963904,despar54,10 Lembg Survey Unggulkan Capres Jokowi 60% @Banawa2 @YasPyu @andi_hpattera @B_Hendratmo1 @satriopanilih @jadulfe78 @krasn4y4 @jadulfe78,08/30/2013 15:53,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
1958116866,despar54,10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres Konvensi PD dibawah 2% @iwands71 @herilatief @eddies_song @ga17b @him_nk @satriopanilih,08/30/2013 16:03,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
328149269,despar54,"10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres Konvensi PD dibawah @"" 2% @masbedjo @bento3xbento @bryan_zeros @ruhutsitompul @dewie_ip",08/30/2013 16:05,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
1483964506,despar54,"10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres Konvensi PD dibawah @"" 2% @herilatief @andi_hpattera @GA17B @YasPyu @Alex4_110 @Iwan1341",08/30/2013 16:06,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
-408879907,despar54,10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres Konvensi PD dibawah 2% @andesh_ @Sunarwidjaja @VenatorDaemonum @PROREPUBLIK @iwands71,08/30/2013 16:09,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
-903424461,despar54,10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres Konvensi PD dibawah 2% @SantiYustika @akar_rumput @rini_atmowiyoto @SamuelKoto @masbedjo,08/30/2013 16:11,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
555102310,masbedjo,11 lawan 1 ttp aja g sanggup mlawan RT RT @despar54: 10 Lembg Survey: Capres Jokowi Su.. @bento3xbento @bryan_zeros @ruhutsitompul @dewie_ip,08/30/2013 16:14,"<a href=""http://www.partaisocmed.com"" rel=""nofollow"">PartaiSocMed</a>",Dibawah Sinar Remboelan,tweet,indonesian presidential election,1,Jokowi
1166444226,despar54,11 Capres Konvensi PD ABAL2 RT @tbayupatti: Absolutely Re: 10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres PD +- 2% @herilatief @krasn4y4,08/30/2013 16:14,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
-1983562722,despar54,11 Capres Konvensi PD ABAL2 +- 2% @akar_rumput: PD go to hell Re: Survey: Capres Jokowi Suara 60%! 11 Capres Konvensi PD +- 2% @Sarah_Pnd,08/30/2013 16:17,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
157203860,Khoiri_yay45,RT @despar54: 11 Capres Konvensi PD ABAL2 RT @tbayupatti: Absolutely Re: 10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres PD +- 2% @heril ,08/30/2013 16:17,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
-1006278870,KujangSangata,"RT @despar54: 10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres Konvensi PD dibawah @"" 2% @masbedjo @bento3xbento @bryan_zeros @ruhutsito ",08/30/2013 16:25,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,tweet,indonesian presidential election,0,Jokowi
-1114250932,KujangSangata,RT @despar54: 10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres Konvensi PD dibawah 2% @iwands71 @herilatief @eddies_song @ga17b @him_nk  ,08/30/2013 16:25,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,tweet,indonesian presidential election,0,Jokowi
1371555471,Sarah_Pnd,Boohoo @despar54: 11 Capres Konvensi PD ABAL2 +-2% @akar_rumput: PD go to hell Re: Survey: Capres Jokowi Suara 60%! 11Capres Konvensi PD +-2%,08/30/2013 16:32,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Ha'Aretz HaMuvtahat,tweet,indonesian presidential election,0,Jokowi
-1430356814,despar54,"RT @Sarah_Pnd: Boohoo Re: 11 Capres Konvensi PD ABAL2 +-2%, Re: Survey: Capres Jokowi Suara 60%! @akar_rumput: PD go to hell @herilatief",08/30/2013 16:34,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,0,Jokowi
-1976148047,KujangSangata,RT @Sarah_Pnd: Boohoo @despar54: 11 Capres Konvensi PD ABAL2 +-2% @akar_rumput: PD go to hell Re: Survey: Capres Jokowi Suara 60%! 11Capres  ,08/30/2013 16:48,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,tweet,indonesian presidential election,0,Jokowi
-1045011537,untuk_RI,"Jika Presiden, Dahlan Tetap Pakai Sepatu Kets. Cintailah produk Indonesia itu kata pak Dahlan, jempol buat bapak.",08/30/2013 17:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,tweet,indonesian presidential election,1,Dahlan
1399598435,BeritaKabar,"Jika Presiden, Dahlan Tetap Pakai Sepatu Kets #Berita #Kabar",08/30/2013 17:07,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",,tweet,indonesian presidential election,1,Dahlan
310450345,JokowiPres,"RT @despar54: RT @Sarah_Pnd: Boohoo Re: 11 Capres Konvensi PD ABAL2 +-2%, Re: Survey: Capres Jokowi Suara 60%! @akar_rumput: PD go to hell @ ",08/30/2013 17:11,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,tweet,indonesian presidential election,0,Jokowi
-339191234,meftahfaredmh,"Bpk ini jg @marzukialie_MA ""@sulthanfatoni: Selain Pak Muhaimin & Pak SDA, tokoh2 NU yg msk bursa Capres: JK, Mahfudh, Isran Noor, AMM, DI""",08/30/2013 19:57,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Indonesia Tanah Air Beta,tweet,indonesian presidential election,1,JK
1170079525,IsranNoorid,"RT @meftahfaredmh: Bpk ini jg @marzukialie_MA ""@sulthanfatoni: Selain Pak Muhaimin & Pak SDA, tokoh2 NU yg msk bursa Capres: JK, Mahfudh, I ",08/30/2013 20:12,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,tweet,indonesian presidential election,1,JK
-1605538326,TrioMacan2000,Beliau jenderal bintang 4 tapi tdk pernah menjabat panglima TNI. Nyaris tapi gagal karena laporan keburu masuk ke Presiden Megawati,08/31/2013 0:37,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",Nowhere but everywhere,tweet,indonesian presidential election,0,Megawati
1655114330,Rahman_R2D,@triomacan2000 tinggal lht aj jenderal bintang4 sewaktu presiden megawati spa aja...,08/31/2013 0:39,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Banyuasin, PLG,INA",tweet,indonesian presidential election,0,Megawati
-1831327433,apihpawon,"Klo gagal, knapa densus masih dipiara sampai skrng can? ""@TrioMacan2000: Nyaris tapi gagal karena laporan keburu masuk ke Presiden Megawati""",08/31/2013 0:43,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,tweet,indonesian presidential election,0,Megawati
-1575107390,sasasiregar,@TrioMacan2000 apakah itu RR mantan kepala staf AD yg s4 dicalonkan Presiden Megawati ???,08/31/2013 0:54,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",NYC,tweet,indonesian presidential election,0,Megawati
-1476975324,bambang_nyoman,"@TrioMacan2000 jendral polisi jaman presiden megawati, ?????",08/31/2013 1:22,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,tweet,indonesian presidential election,0,Megawati
-1162227179,afrizzal,RT @TrioMacan2000: Beliau jenderal bintang 4 tapi tdk pernah menjabat panglima TNI. Nyaris tapi gagal karena laporan keburu masuk ke Presid ,08/31/2013 1:34,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","?: -7.076278,112.520772",tweet,indonesian presidential election,0,Megawati
-710613800,PROREPUBLIK,"Hrsnya PDIP capreskan ybs ""@despar54: 10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres Konvensi PD dibawah 2% @andesh_  @iwands71""",08/31/2013 1:39,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",JAKARTA,tweet,indonesian presidential election,1,Jokowi
-1986415078,KujangSangata,"RT @PROREPUBLIK: Hrsnya PDIP capreskan ybs ""@despar54: 10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres Konvensi PD dibawah 2% @andesh_  ",08/31/2013 1:44,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,tweet,indonesian presidential election,1,Jokowi
153989811,Amin_Aww031,@aburizalbakrie .suara golkar suara rakyat.kembalikan kejayaan parti penguaasa orde baru..hidup golkar.presiden ARB.,08/31/2013 2:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,tweet,indonesian presidential election,1,Aburizal
700073202,WIROSaBles,"kalah jauh ya""@Iwan1341@despar54: 10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres Konvensi PD dibawah @"" 2% @herilatief @andi_hp""",08/31/2013 2:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",--------- :love_ :love----------,tweet,indonesian presidential election,0,Jokowi
826698996,Presiden2014com,RT @Amin_Aww031: @aburizalbakrie .suara golkar suara rakyat.kembalikan kejayaan parti penguaasa orde baru..hidup golkar.presiden ARB.,08/31/2013 2:32,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,tweet,indonesian presidential election,1,Aburizal
1075386664,KholidMusyaddad,"@kompascom Saya percaya dengan integritas Beliau.. saya mendukung Mahfud MD jadi presiden.. (Jokowi, Dahlan Iskan, Mahfud MD org2 HEBAT)",08/31/2013 2:58,web,,tweet,indonesian presidential election,1,Jokowi
-1819022289,JokowiPres,"RT @WIROSaBles: kalah jauh ya""@Iwan1341@despar54: 10 Lembg Survey: Capres Jokowi Suara 60%! 11 Capres Konvensi PD dibawah @"" 2% @herilatief ",08/31/2013 2:59,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,tweet,indonesian presidential election,0,Jokowi
-830968343,aksha_vedia,"RT @KholidMusyaddad: @kompascom Saya percaya dengan integritas Beliau.. saya mendukung Mahfud MD jadi presiden.. (Jokowi, Dahlan Iskan, Mah ",08/31/2013 3:11,"<a href=""http://twitter.com/b0wtj4h"" rel=""nofollow"">bow_rt</a>",Paris Van Java,tweet,indonesian presidential election,1,Jokowi
-1159472114,bayuendah,Kalo Golkar kan udh punya capres Aburizal ya. Tapi suara buat dia ga naik2 di survei. Urusin Lapindo dulu aja kali ga Pak?,08/31/2013 3:21,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Jakarta,tweet,indonesian presidential election,-1,Aburizal
-1141062846,Soehendri80,"@sammyfish13 @Caleg_Bersih @jokowi_do2 @AmorBeracun @andrinof_a_ch Ri1=Rakyat , Ri2=Presiden Jokowi dodo",08/31/2013 3:21,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jabodetabek,tweet,indonesian presidential election,1,Jokowi
-1735954430,Caleg_Bersih,"RT @Soehendri80: @sammyfish13 @Caleg_Bersih @jokowi_do2 @AmorBeracun @andrinof_a_ch Ri1=Rakyat , Ri2=Presiden Jokowi dodo",08/31/2013 3:46,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,tweet,indonesian presidential election,1,Jokowi
-455010698,junjung_12,"Haha, nan rancak ko capres jokowi-anis baswedan, JK-Jokowi, iko menurut den mah ""@davilubis:",08/31/2013 4:05,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","Medan, North Sumatera",tweet,indonesian presidential election,0,Jokowi
-428382874,MolluscaPW,#AyoTebak Apa nama kabinet di bawah presiden Megawati ?,08/31/2013 4:10,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Indonesia,tweet,indonesian presidential election,0,Megawati
684170852,KujangSangata,"RT @junjung_12: Haha, nan rancak ko capres jokowi-anis baswedan, JK-Jokowi, iko menurut den mah ""@davilubis:",08/31/2013 4:39,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,tweet,indonesian presidential election,0,Jokowi
-450654319,Politikhangat,WIN-HT kolaborasi generasi muda & senior: Pasangan Calon Presiden Wiranto dan Calon Wakil Presiden Hary ,08/31/2013 7:42,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,tweet,indonesian presidential election,0,Wiranto
881594517,wirantoRI,RT @Politikhangat: WIN-HT kolaborasi generasi muda & senior: Pasangan Calon Presiden Wiranto dan Calon Wakil Presiden Hary ,08/31/2013 7:52,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,tweet,indonesian presidential election,0,Wiranto
-542693032,Yanri_Yanri,"Kalo bu Presiden Megawati dulu kuliah di Unpad, tapi nggak kelar sarjana.",08/31/2013 9:29,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jambi,tweet,indonesian presidential election,0,Megawati
-573857230,Davit_lumpen,"@wjb__ kalo Jokowi jadi presiden prabowo jadi mentri pemberdayaan wanita, wiranto jadi mentri agama",08/31/2013 12:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Indonesia,tweet,indonesian presidential election,1,Prabowo
-1642906345,bupifahmi,presiden @jokowi_do2 gubernur @ganjarpranowo walikota @hendrarprihadi wakilrakyat @JuliariBatubara #pdiperjuangan #jateng cc @pramonoanung,08/31/2013 12:23,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",,tweet,indonesian presidential election,0,Jokowi
1864460343,jendralajaib,"RT @Davit_lumpen: @wjb__ kalo Jokowi jadi presiden prabowo jadi mentri pemberdayaan wanita, wiranto jadi mentri agama",08/31/2013 12:37,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Disana Disini Disitu,tweet,indonesian presidential election,1,Prabowo
-610092720,UlanOktavia_,Ini Visi Misi Anies Baswedan Jika Jadi Presiden  DAHLAN TOLOL,08/31/2013 13:33,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,tweet,indonesian presidential election,1,Dahlan
272481929,ari_kur,"Baru nyampe rumah trus liat trans tv. Loh kok itu ada calon presiden, ARB lg joged2 gk jelas diatas podium :)) Eh yp bukan ketang. Mirip hha",08/31/2013 13:36,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",parijs van java,tweet,indonesian presidential election,-1,Aburizal
2018413681,IsranNoorid,"RT @ari_kur: Baru nyampe rumah trus liat trans tv. Loh kok itu ada calon presiden, ARB lg joged2 gk jelas diatas podium :)) Eh yp bukan ket ",08/31/2013 13:48,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,tweet,indonesian presidential election,-1,Aburizal
1755027669,Politikhangat,Wiranto - HT pasangan capres lintas generasi: Pasangan Calon Presiden Wiranto dan Calon Wakil Presiden Hary ,08/31/2013 15:44,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,tweet,indonesian presidential election,0,Wiranto
1698592219,EmikoLewczyk,RT @Politikhangat: Wiranto - HT pasangan capres lintas generasi: Pasangan Calon Presiden Wiranto dan Calon Wakil Presiden Hary ,08/31/2013 15:53,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",jakarta,tweet,indonesian presidential election,0,Wiranto
